instance_name,group,pca_1,pca_2,tsne_1,tsne_2,umap_1,umap_2
iptv-epg_cz_2026-01-07,Instances_IPTV,0.05463200718951344,-0.188213351253964,-9.160398,-17.88466,12.0006895,2.7095237
iptv-epg_de_2026-01-04,Instances_IPTV,0.465263404001811,0.1241733832771823,14.140489,16.793976,17.516516,14.637399
iptv-epg_de_2026-01-05,Instances_IPTV,0.4436642639960132,0.08263647886221004,12.781025,17.047739,17.521524,14.144535
iptv-epg_de_2026-01-06,Instances_IPTV,0.3665104053103513,0.07369728132844655,4.2372136,18.556215,17.743387,15.5335245
iptv-epg_de_2026-01-07,Instances_IPTV,0.43109345697670143,0.11510322867584954,13.794728,16.333628,17.595043,15.060966
iptv-epg_dk_2026-01-04,Instances_IPTV,0.3654052260427928,0.10056609640965641,3.6627252,18.679703,17.940487,15.742882
iptv-epg_dk_2026-01-05,Instances_IPTV,0.34968454754213185,0.05788545818476698,3.6522799,18.04056,17.883257,15.720435
iptv-epg_dk_2026-01-06,Instances_IPTV,-0.016406521225375004,0.02791609175612897,-15.534251,-11.815448,12.425145,1.3629588
iptv-epg_dk_2026-01-07,Instances_IPTV,-0.0131919082679266,0.021308855886573164,-15.456203,-12.055364,12.393882,1.3314552
iptv-epg_do_2026-01-04,Instances_IPTV,0.16503029012625003,-0.1643869044672467,13.195532,-12.274394,8.790339,6.385791
iptv-epg_do_2026-01-05,Instances_IPTV,0.3996579147585405,-0.14781650830128212,26.263302,-3.4239266,7.889635,10.440667
iptv-epg_do_2026-01-06,Instances_IPTV,-0.06372704732755208,-0.33662072516359653,8.180579,-12.874607,9.058053,4.830682
iptv-epg_do_2026-01-07,Instances_IPTV,-0.045967835346831354,-0.2990435564581446,8.483894,-13.58553,8.977217,4.90442
iptv-epg_ec_2026-01-04,Instances_IPTV,0.5382759379034013,-0.005963730824847802,28.045855,-8.053039,7.138836,10.161614
iptv-epg_ec_2026-01-05,Instances_IPTV,0.5453797222756279,-0.004571600186537683,27.979065,-8.257452,7.1149426,10.157645
iptv-epg_ec_2026-01-06,Instances_IPTV,0.08221759784809202,-0.01825928572358637,-8.114838,-7.158341,10.815317,0.9233492
iptv-epg_ec_2026-01-07,Instances_IPTV,0.05236734924941955,-0.05307451360340831,-6.713187,-7.947143,10.781989,1.248343
iptv-epg_eg_2026-01-04,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.53257,17.316652
iptv-epg_eg_2026-01-05,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.641879,17.357069
iptv-epg_eg_2026-01-06,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-2.734179,-47.067295,-15.513746,17.460238
iptv-epg_eg_2026-01-07,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-2.734179,-47.067295,-15.747019,17.477324
iptv-epg_es_2026-01-04,Instances_IPTV,0.46612127776191536,0.13649467866727294,15.542081,16.972038,17.149286,14.639094
iptv-epg_es_2026-01-05,Instances_IPTV,0.46371122169260925,0.03340374393016032,29.937548,-2.1036654,8.169204,9.8826
iptv-epg_es_2026-01-06,Instances_IPTV,0.13093887326495623,-0.11883496985856346,13.945373,-15.525374,8.651314,5.9568987
iptv-epg_es_2026-01-07,Instances_IPTV,0.1303342954788046,0.0400969417443513,-13.997439,-18.684584,12.630418,2.5130188
iptv-epg_fi_2026-01-04,Instances_IPTV,0.45182614596332893,0.02257231306473184,30.73615,-4.845882,7.359898,10.696124
iptv-epg_fi_2026-01-05,Instances_IPTV,0.48669975528544207,0.06712382484884294,31.42148,-6.0649915,7.0964227,10.875795
iptv-epg_fi_2026-01-06,Instances_IPTV,0.03618195078570974,-0.04274231379851101,-10.644282,-12.584353,11.937061,1.4597969
iptv-epg_fi_2026-01-07,Instances_IPTV,0.027596567750155065,-0.0940969769832466,-9.911002,-14.87561,12.002695,2.1812327
iptv-epg_fr_2026-01-04,Instances_IPTV,0.4449495175141297,0.11362287106520452,15.35351,16.81752,17.26446,14.694398
iptv-epg_fr_2026-01-05,Instances_IPTV,0.45635670575719944,0.04771122692898,30.00763,-2.5824058,7.9803467,9.938605
iptv-epg_fr_2026-01-06,Instances_IPTV,0.09467876689370314,-0.030442690415533824,-13.575675,-18.979307,12.617065,2.6215403
iptv-epg_fr_2026-01-07,Instances_IPTV,0.08988321333284544,-0.02172140421491464,-13.628932,-18.971464,12.644964,2.5984592
iptv-epg_gb_2026-01-04,Instances_IPTV,0.5374259987697584,0.10756597997483297,17.816753,15.671225,16.906898,14.733362
iptv-epg_gb_2026-01-05,Instances_IPTV,0.5274364500539875,0.11519126816202019,17.732368,15.758866,16.84866,14.781247
iptv-epg_gb_2026-01-06,Instances_IPTV,0.4944470895041605,-0.01825609806125361,29.608276,0.9511472,8.724047,9.657376
iptv-epg_gb_2026-01-07,Instances_IPTV,0.45511259299942053,-0.04063630298768173,29.962887,0.67013174,8.676355,9.691692
iptv-epg_ge_2026-01-04,Instances_IPTV,0.20550382950245794,-0.3207853870559346,10.347434,7.0944242,16.533321,12.451751
iptv-epg_ge_2026-01-05,Instances_IPTV,0.14692617997291557,-0.200265172407593,10.795907,7.5059147,16.512075,12.524207
iptv-epg_ge_2026-01-06,Instances_IPTV,-0.36224959735842177,-0.3935334306324886,3.7010567,-8.623441,9.879629,3.8201332
iptv-epg_ge_2026-01-07,Instances_IPTV,-0.3625180629853716,-0.4037608007421679,3.6496336,-8.663696,9.860737,3.810281
iptv-epg_gh_2026-01-04,Instances_IPTV,0.47428940034567957,0.022474892911687472,32.62893,-5.455078,7.210186,11.036699
iptv-epg_gh_2026-01-05,Instances_IPTV,0.4693731327542957,0.17397490112636382,6.7703457,29.395496,19.915356,14.965451
iptv-epg_gh_2026-01-06,Instances_IPTV,0.04315227254052478,0.07424056136374557,-15.112742,-10.189981,12.186049,1.05574
iptv-epg_gh_2026-01-07,Instances_IPTV,0.10103583154692575,0.02433663084252835,-13.59717,-12.484039,12.561623,1.3676641
iptv-epg_gr_2026-01-04,Instances_IPTV,0.49480691378284447,0.000958075185124807,16.030329,14.758519,16.898186,14.574457
iptv-epg_gr_2026-01-05,Instances_IPTV,0.4480419955701024,-0.023800001252400338,15.878925,14.60314,16.834091,14.437455
iptv-epg_gr_2026-01-06,Instances_IPTV,-0.022728000657664227,-0.2492236244967423,10.366137,-11.694178,8.85277,5.513926
iptv-epg_gr_2026-01-07,Instances_IPTV,-0.03340695321845866,-0.1043295991669968,-8.7291355,-15.509496,12.109294,2.2081687
iptv-epg_gt_2026-01-04,Instances_IPTV,0.44193855051702113,0.13447927196824017,5.5512805,26.361437,19.75502,15.35742
iptv-epg_gt_2026-01-05,Instances_IPTV,0.4954606327442074,0.023388157628324024,30.797512,-6.933532,6.8932123,11.152386
iptv-epg_gt_2026-01-06,Instances_IPTV,0.06108440685308447,-0.05410874423989931,-10.218986,-12.841288,11.8725195,1.5538434
iptv-epg_gt_2026-01-07,Instances_IPTV,0.09283156474611876,-0.027923494025424045,-10.99531,-11.396716,11.837351,0.6458753
iptv-epg_hk_2026-01-04,Instances_IPTV,0.47742798926066576,0.1392976413126359,7.5366454,25.919153,19.514112,14.887641
iptv-epg_hk_2026-01-05,Instances_IPTV,0.4646827516093751,0.09087442184981964,10.933341,24.791494,18.824438,14.075723
iptv-epg_hk_2026-01-06,Instances_IPTV,0.1736774725385163,-0.04966917336244758,-12.225484,-17.478386,12.358472,2.8750007
iptv-epg_hk_2026-01-07,Instances_IPTV,0.13497749796704883,-0.07924133310743797,-11.484193,-17.744802,12.229085,3.0055258
iptv-epg_hn_2026-01-04,Instances_IPTV,0.4791091463386229,0.041315419201853776,31.704424,-7.2279267,6.984773,11.175066
iptv-epg_hn_2026-01-05,Instances_IPTV,0.44885858644452614,0.14873386610809924,5.4728494,27.237955,19.8363,15.294717
iptv-epg_hn_2026-01-06,Instances_IPTV,0.0653167804663004,-0.13043329557619088,11.819464,-13.882509,8.532543,5.953433
iptv-epg_hn_2026-01-07,Instances_IPTV,0.06467623860088967,0.006509444942836118,-11.939318,-9.365094,11.686905,0.8683061
iptv-epg_hr_2026-01-04,Instances_IPTV,0.4791571209825424,0.10733429853937371,13.845436,18.36219,17.493423,14.3539915
iptv-epg_hr_2026-01-05,Instances_IPTV,0.4197188223606295,0.10753397330294323,5.118544,22.768753,19.012403,15.511455
iptv-epg_hr_2026-01-06,Instances_IPTV,-0.0038195284203216273,-0.17226347046004076,10.659559,-13.561776,8.7855215,5.521979
iptv-epg_hr_2026-01-07,Instances_IPTV,0.0801077853900658,-0.11039874157054319,11.759358,-14.911157,8.551274,6.047517
iptv-epg_hu_2026-01-04,Instances_IPTV,0.4615533372752664,0.11735343587381131,7.7611575,23.019114,19.100397,14.780445
iptv-epg_hu_2026-01-05,Instances_IPTV,0.46883496698620386,0.11320313400703008,8.011936,23.313173,19.170778,14.796624
iptv-epg_hu_2026-01-06,Instances_IPTV,0.04484113308208748,-0.057924727714398716,-7.514819,-8.754487,11.006437,1.3990712
iptv-epg_hu_2026-01-07,Instances_IPTV,0.07226639100683518,-0.0060455055773666055,-10.003174,-8.62892,11.439363,0.6754615
iptv-epg_id_2026-01-04,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-2.734179,-47.067295,-15.637609,17.40327
iptv-epg_id_2026-01-05,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.616591,17.227072
iptv-epg_id_2026-01-06,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.721436,17.479979
iptv-epg_id_2026-01-07,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.457609,17.534163
iptv-epg_il_2026-01-04,Instances_IPTV,0.2513480499408248,-0.13967897947798058,9.458853,10.541886,17.004652,12.800211
iptv-epg_il_2026-01-05,Instances_IPTV,0.28212098181674394,-0.1516380070083142,9.476087,10.552807,16.98361,12.75226
iptv-epg_il_2026-01-06,Instances_IPTV,-0.21467150345349206,-0.4951500369840779,5.968464,-11.311847,9.4610815,4.3087916
iptv-epg_il_2026-01-07,Instances_IPTV,-0.2521457855726884,-0.3817231509048403,1.6395833,-10.251901,10.038642,3.3657532
iptv-epg_in_2026-01-04,Instances_IPTV,0.2486330042055792,-0.19592726462430965,-3.0409842,-7.673757,11.12443,2.5730472
iptv-epg_in_2026-01-05,Instances_IPTV,0.5594328062193009,-0.23676523974592467,7.7765164,10.35018,17.098606,12.847099
iptv-epg_in_2026-01-06,Instances_IPTV,-0.11275809103947543,-0.36929337390753514,1.1442928,-11.706688,10.108985,3.2224128
iptv-epg_in_2026-01-07,Instances_IPTV,-0.1125709993952343,-0.368297925985668,1.1445613,-11.709141,10.134958,3.1914384
iptv-epg_is_2026-01-04,Instances_IPTV,0.4716909308387921,0.11530769005669783,10.322679,23.672178,18.872192,14.330668
iptv-epg_is_2026-01-05,Instances_IPTV,0.5065889592294189,0.1587641278009817,9.410788,24.597818,19.31327,14.47609
iptv-epg_is_2026-01-06,Instances_IPTV,0.11319027441330509,-0.015830290207130226,-11.190272,-19.454918,12.488548,2.6581957
iptv-epg_is_2026-01-07,Instances_IPTV,0.10240872116974442,-0.0714109294539701,-10.732452,-19.387857,12.439724,2.7367554
iptv-epg_it_2026-01-04,Instances_IPTV,0.5727776391003147,-0.05105628871739831,30.01709,1.5940868,8.708201,9.732922
iptv-epg_it_2026-01-05,Instances_IPTV,0.5759240996068585,-0.04880319765385632,29.962067,1.6013674,8.766862,9.705759
iptv-epg_it_2026-01-06,Instances_IPTV,0.37062297193920657,-0.09399589807655984,30.645685,0.61539274,8.714962,9.710858
iptv-epg_it_2026-01-07,Instances_IPTV,0.43339513772078864,0.010417369848298219,18.234833,14.676623,16.823841,14.833209
iptv-epg_jp_2026-01-04,Instances_IPTV,0.28256758292016626,-0.2568338291962211,10.003959,7.9979024,16.617273,12.530842
iptv-epg_jp_2026-01-05,Instances_IPTV,0.2956587061786854,-0.34675828983826373,9.70249,7.934799,16.607624,12.491925
iptv-epg_jp_2026-01-06,Instances_IPTV,-0.26553575641672966,-0.41730853863151374,2.0702062,-10.077317,9.995766,3.427404
iptv-epg_jp_2026-01-07,Instances_IPTV,-0.29370862879312976,-0.4632287814836781,2.3583827,-9.852992,9.979728,3.4859097
iptv-epg_kr_2026-01-04,Instances_IPTV,0.39280709450958906,-0.13349324589342448,9.107684,11.129417,17.013136,12.779757
iptv-epg_kr_2026-01-05,Instances_IPTV,0.4180414876285917,-0.08749008488532994,9.2187805,11.66237,17.098022,12.850309
iptv-epg_kr_2026-01-06,Instances_IPTV,-0.10919907602829804,-0.21009549848785203,-1.593587,-11.014102,10.434501,2.655929
iptv-epg_kr_2026-01-07,Instances_IPTV,-0.10320042234033489,-0.2209249619798893,-1.5669672,-11.003078,10.4034605,2.7101934
iptv-epg_lb_2026-01-04,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.414258,17.538397
iptv-epg_lb_2026-01-05,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.786979,17.435398
iptv-epg_lb_2026-01-06,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.518367,17.4147
iptv-epg_lb_2026-01-07,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.694535,17.225796
iptv-epg_lt_2026-01-04,Instances_IPTV,0.5848104351665245,0.10862984075931759,11.960136,22.70371,18.56185,14.391253
iptv-epg_lt_2026-01-05,Instances_IPTV,0.535485055637874,0.07890645767601501,11.857475,22.821339,18.545197,14.360356
iptv-epg_lt_2026-01-06,Instances_IPTV,0.07570719379640933,-0.033277202592937316,-6.677053,-6.315247,10.788954,1.0977815
iptv-epg_lt_2026-01-07,Instances_IPTV,0.05922388395257838,-0.013967455067372736,-6.794519,-6.203222,10.825595,1.1849594
iptv-epg_lu_2026-01-04,Instances_IPTV,0.5069787431604617,0.042440015908473794,28.937155,-9.814515,6.840911,10.479253
iptv-epg_lu_2026-01-05,Instances_IPTV,0.5105421550304076,0.06686587077267225,29.3014,-10.645573,6.9272623,10.499222
iptv-epg_lu_2026-01-06,Instances_IPTV,0.16500408363068064,-0.02686641907231535,-12.292566,-16.693867,12.292318,2.898815
iptv-epg_lu_2026-01-07,Instances_IPTV,0.12160779192682247,-0.06454241074551303,-11.375298,-16.342117,12.079611,2.9012144
iptv-epg_me_2026-01-04,Instances_IPTV,0.5034152776092219,0.09609863975227917,13.42692,19.041788,17.601965,14.320415
iptv-epg_me_2026-01-05,Instances_IPTV,0.479493917387089,0.1158094780214527,12.755303,19.095951,17.748436,14.304498
iptv-epg_me_2026-01-06,Instances_IPTV,0.0038632122545827485,-0.1651134693914651,10.738971,-13.862791,8.749538,5.5843067
iptv-epg_me_2026-01-07,Instances_IPTV,-0.01752392453980045,-0.06314389242276519,-7.1885166,-11.0349,11.095979,1.7887045
iptv-epg_mk_2026-01-04,Instances_IPTV,0.4491796569052525,0.05356387891294778,11.253613,16.96495,17.566948,13.885343
iptv-epg_mk_2026-01-05,Instances_IPTV,0.3903080839768033,0.011856948639004883,10.972069,15.890014,17.384415,13.737439
iptv-epg_mk_2026-01-06,Instances_IPTV,-0.024924564738627697,-0.008691996118164513,-15.559762,-13.135385,12.330996,1.4408231
iptv-epg_mk_2026-01-07,Instances_IPTV,-0.04948898149777836,-0.1988719288617693,10.269821,-12.776507,8.889637,5.452757
iptv-epg_mt_2026-01-04,Instances_IPTV,0.5390034720229103,-0.0006638265340684901,27.744965,-10.123292,6.8418984,10.296386
iptv-epg_mt_2026-01-05,Instances_IPTV,0.5098981976452489,0.10797461426449773,10.267225,22.620121,18.795448,14.472815
iptv-epg_mt_2026-01-06,Instances_IPTV,0.06558689474262402,0.0040041455099394385,-7.9537206,-6.3306494,10.791342,0.9111672
